id,customer_id,account_id,transaction_type,amount,merchant,category,location,device_id,beneficiary,description,timestamp
1342,22,22,DEBIT,7081.96,Reliance Fresh,Groceries,Pune,DEVICE_0022,,Groceries transaction,2026-06-13T04:45:01.430392
1343,23,23,CREDIT,116187.85,Employer,Salary,Ahmedabad,DEVICE_0023,,Monthly salary credit,2026-09-08T04:45:01.430392
1344,23,23,DEBIT,6161.55,Apollo Pharmacy,Healthcare,Ahmedabad,DEVICE_0023,,Healthcare transaction,2026-08-18T04:45:01.430392
1345,23,23,DEBIT,5834.51,Uber,Transport,Ahmedabad,DEVICE_0023,,Transport transaction,2026-07-25T04:45:01.430392
1346,23,23,DEBIT,4618.92,Ola,Transport,Ahmedabad,DEVICE_0023,,Transport transaction,2026-06-20T04:45:01.430392
1347,23,23,DEBIT,6197.46,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-03-19T04:45:01.430392
1348,23,23,DEBIT,1586.04,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-04-20T04:45:01.430392
1349,23,23,DEBIT,7546.05,Ola,Transport,Ahmedabad,DEVICE_0023,,Transport transaction,2026-05-26T04:45:01.430392
1350,23,23,DEBIT,243.95,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-07-11T04:45:01.430392
1351,23,23,DEBIT,2214.78,Airtel,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-04-01T04:45:01.430392
1352,23,23,DEBIT,2716.41,BigBasket,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-06-12T04:45:01.430392
1353,23,23,DEBIT,6380.8,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-06-20T04:45:01.430392
1354,23,23,DEBIT,4409.62,Reliance Fresh,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-06-13T04:45:01.430392
1355,23,23,DEBIT,2978.27,Airtel,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-04-24T04:45:01.430392
1356,23,23,DEBIT,1798.63,Flipkart,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-04-10T04:45:01.430392
1357,23,23,DEBIT,7856.13,Flipkart,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-08-08T04:45:01.430392
1358,23,23,DEBIT,1986.55,Netflix,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-04-05T04:45:01.430392
1359,23,23,DEBIT,6815.95,Flipkart,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-09-08T04:45:01.430392
1360,23,23,DEBIT,4812.8,Jio,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-09-05T04:45:01.430392
1361,23,23,DEBIT,5492.31,Jio,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-06-01T04:45:01.430392
1362,23,23,DEBIT,5566.4,Airtel,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-09-03T04:45:01.430392
1363,23,23,DEBIT,2570.31,Netflix,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-04-27T04:45:01.430392
1364,23,23,DEBIT,6147.31,Reliance Fresh,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-08-05T04:45:01.430392
1365,23,23,DEBIT,3769.78,Ola,Transport,Ahmedabad,DEVICE_0023,,Transport transaction,2026-04-15T04:45:01.430392
1366,23,23,DEBIT,7995.93,Electricity Board,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-08-09T04:45:01.430392
1367,23,23,DEBIT,4757.73,Reliance Fresh,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-08-20T04:45:01.430392
1368,23,23,DEBIT,3509.37,BigBasket,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-09-10T04:45:01.430392
1369,23,23,DEBIT,2372.63,Apollo Pharmacy,Healthcare,Ahmedabad,DEVICE_0023,,Healthcare transaction,2026-04-08T04:45:01.430392
1370,23,23,DEBIT,1708.35,Apollo Pharmacy,Healthcare,Ahmedabad,DEVICE_0023,,Healthcare transaction,2026-05-04T04:45:01.430392
1371,23,23,DEBIT,4258.39,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-07-29T04:45:01.430392
1372,23,23,DEBIT,8828.56,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-03-28T04:45:01.430392
1373,23,23,DEBIT,9001.58,Jio,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-05-12T04:45:01.430392
1374,23,23,DEBIT,567.62,Ola,Transport,Ahmedabad,DEVICE_0023,,Transport transaction,2026-05-11T04:45:01.430392
1375,23,23,DEBIT,771.72,Zomato,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-06-10T04:45:01.430392
1376,23,23,DEBIT,589.34,Zomato,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-07-22T04:45:01.430392
1377,23,23,DEBIT,8455.79,Netflix,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-06-12T04:45:01.430392
1378,23,23,DEBIT,4471.7,BigBasket,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-05-19T04:45:01.430392
1379,23,23,DEBIT,562.93,Amazon,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-03-30T04:45:01.430392
1380,23,23,DEBIT,1138.83,Ola,Transport,Ahmedabad,DEVICE_0023,,Transport transaction,2026-05-02T04:45:01.430392
1381,23,23,DEBIT,7745.66,Apollo Pharmacy,Healthcare,Ahmedabad,DEVICE_0023,,Healthcare transaction,2026-07-07T04:45:01.430392
1382,23,23,DEBIT,5150.88,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-07-30T04:45:01.430392
1383,23,23,DEBIT,6145.2,BigBasket,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-06-11T04:45:01.430392
1384,23,23,DEBIT,6142.11,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-08-24T04:45:01.430392
1385,23,23,DEBIT,2488.19,Netflix,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-07-17T04:45:01.430392
1386,23,23,DEBIT,3891.15,Netflix,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-06-16T04:45:01.430392
1387,23,23,DEBIT,7409.24,Reliance Fresh,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-04-11T04:45:01.430392
1388,23,23,DEBIT,4764.22,Amazon,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-08-08T04:45:01.430392
1389,23,23,DEBIT,1706.19,Reliance Fresh,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-08-24T04:45:01.430392
1390,23,23,DEBIT,6052.44,Netflix,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-07-20T04:45:01.430392
1391,23,23,DEBIT,1899.91,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-06-12T04:45:01.430392
1392,23,23,DEBIT,6723.89,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-08-13T04:45:01.430392
1393,23,23,DEBIT,2295.01,Apollo Pharmacy,Healthcare,Ahmedabad,DEVICE_0023,,Healthcare transaction,2026-06-20T04:45:01.430392
1394,23,23,DEBIT,1230.82,Electricity Board,Utilities,Ahmedabad,DEVICE_0023,,Utilities transaction,2026-03-24T04:45:01.430392
1395,23,23,DEBIT,4556.71,Reliance Fresh,Groceries,Ahmedabad,DEVICE_0023,,Groceries transaction,2026-04-14T04:45:01.430392
1396,23,23,DEBIT,6086.84,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-05-30T04:45:01.430392
1397,23,23,DEBIT,2416.19,Amazon,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-08-11T04:45:01.430392
1398,23,23,DEBIT,5587.42,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-08-09T04:45:01.430392
1399,23,23,DEBIT,4862.5,Apollo Pharmacy,Healthcare,Ahmedabad,DEVICE_0023,,Healthcare transaction,2026-04-19T04:45:01.430392
1400,23,23,DEBIT,708.52,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-07-08T04:45:01.430392
1401,23,23,DEBIT,4898.86,Swiggy,Food,Ahmedabad,DEVICE_0023,,Food transaction,2026-06-01T04:45:01.430392
1402,23,23,DEBIT,9015.3,BookMyShow,Entertainment,Ahmedabad,DEVICE_0023,,Entertainment transaction,2026-04-02T04:45:01.430392
1403,23,23,DEBIT,8190.06,Amazon,Shopping,Ahmedabad,DEVICE_0023,,Shopping transaction,2026-03-27T04:45:01.430392
1404,24,24,CREDIT,158243.49,Employer,Salary,Surat,DEVICE_0024,,Monthly salary credit,2026-09-03T04:45:01.430392
1405,24,24,DEBIT,2898.64,Flipkart,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-04-10T04:45:01.430392
1406,24,24,DEBIT,11006.14,Reliance Fresh,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-07-31T04:45:01.430392
1407,24,24,DEBIT,10545.9,Zomato,Food,Surat,DEVICE_0024,,Food transaction,2026-04-12T04:45:01.430392
1408,24,24,DEBIT,10100.5,Swiggy,Food,Surat,DEVICE_0024,,Food transaction,2026-07-28T04:45:01.430392
1409,24,24,DEBIT,8418.88,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-07-07T04:45:01.430392
1410,24,24,DEBIT,9222.99,Swiggy,Food,Surat,DEVICE_0024,,Food transaction,2026-06-17T04:45:01.430392
1411,24,24,DEBIT,7632.5,Reliance Fresh,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-08-26T04:45:01.430392
1412,24,24,DEBIT,4912.32,Zomato,Food,Surat,DEVICE_0024,,Food transaction,2026-08-10T04:45:01.430392
1413,24,24,DEBIT,406.36,Flipkart,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-05-02T04:45:01.430392
1414,24,24,DEBIT,11529.89,Jio,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-03-21T04:45:01.430392
1415,24,24,DEBIT,10497.94,BigBasket,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-04-10T04:45:01.430392
1416,24,24,DEBIT,2410.59,Flipkart,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-04-08T04:45:01.430392
1417,24,24,DEBIT,686.38,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-04-29T04:45:01.430392
1418,24,24,DEBIT,9574.3,Netflix,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-08-20T04:45:01.430392
1419,24,24,DEBIT,8415.69,Reliance Fresh,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-04-11T04:45:01.430392
1420,24,24,DEBIT,10510.49,Netflix,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-03-23T04:45:01.430392
1421,24,24,DEBIT,5576.23,Apollo Pharmacy,Healthcare,Surat,DEVICE_0024,,Healthcare transaction,2026-05-28T04:45:01.430392
1422,24,24,DEBIT,11099.86,Ola,Transport,Surat,DEVICE_0024,,Transport transaction,2026-03-18T04:45:01.430392
1423,24,24,DEBIT,5544.57,Netflix,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-05-12T04:45:01.430392
1424,24,24,DEBIT,9777.25,Airtel,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-06-15T04:45:01.430392
1425,24,24,DEBIT,10225.16,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-03-18T04:45:01.430392
1426,24,24,DEBIT,1417.5,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-08-09T04:45:01.430392
1427,24,24,DEBIT,6144.93,Uber,Transport,Surat,DEVICE_0024,,Transport transaction,2026-07-15T04:45:01.430392
1428,24,24,DEBIT,1244.32,Jio,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-04-12T04:45:01.430392
1429,24,24,DEBIT,5291.53,Netflix,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-07-26T04:45:01.430392
1430,24,24,DEBIT,9035.63,Amazon,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-09-11T04:45:01.430392
1431,24,24,DEBIT,6710.58,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-05-02T04:45:01.430392
1432,24,24,DEBIT,4872.68,Amazon,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-07-22T04:45:01.430392
1433,24,24,DEBIT,10221.0,Electricity Board,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-05-31T04:45:01.430392
1434,24,24,DEBIT,1527.97,Ola,Transport,Surat,DEVICE_0024,,Transport transaction,2026-05-26T04:45:01.430392
1435,24,24,DEBIT,7493.41,Apollo Pharmacy,Healthcare,Surat,DEVICE_0024,,Healthcare transaction,2026-07-08T04:45:01.430392
1436,24,24,DEBIT,6879.59,Jio,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-04-21T04:45:01.430392
1437,24,24,DEBIT,7823.71,Ola,Transport,Surat,DEVICE_0024,,Transport transaction,2026-03-22T04:45:01.430392
1438,24,24,DEBIT,9606.56,BigBasket,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-05-30T04:45:01.430392
1439,24,24,DEBIT,9965.6,Netflix,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-05-12T04:45:01.430392
1440,24,24,DEBIT,4812.66,Swiggy,Food,Surat,DEVICE_0024,,Food transaction,2026-04-23T04:45:01.430392
1441,24,24,DEBIT,3361.94,Reliance Fresh,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-06-26T04:45:01.430392
1442,24,24,DEBIT,4490.5,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-03-16T04:45:01.430392
1443,24,24,DEBIT,9367.47,BigBasket,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-03-28T04:45:01.430392
1444,24,24,DEBIT,9517.38,Flipkart,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-05-21T04:45:01.430392
1445,24,24,DEBIT,8913.06,Airtel,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-08-02T04:45:01.430392
1446,24,24,DEBIT,2872.04,Flipkart,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-06-02T04:45:01.430392
1447,24,24,DEBIT,4416.76,Airtel,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-04-25T04:45:01.430392
1448,24,24,DEBIT,8884.97,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-03-16T04:45:01.430392
1449,24,24,DEBIT,2202.71,Amazon,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-04-03T04:45:01.430392
1450,24,24,DEBIT,10222.02,Amazon,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-08-06T04:45:01.430392
1451,24,24,DEBIT,11735.76,Reliance Fresh,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-05-24T04:45:01.430392
1452,24,24,DEBIT,998.41,Flipkart,Shopping,Surat,DEVICE_0024,,Shopping transaction,2026-07-18T04:45:01.430392
1453,24,24,DEBIT,1197.25,Ola,Transport,Surat,DEVICE_0024,,Transport transaction,2026-09-03T04:45:01.430392
1454,24,24,DEBIT,4988.5,Electricity Board,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-06-02T04:45:01.430392
1455,24,24,DEBIT,8375.6,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-07-01T04:45:01.430392
1456,24,24,DEBIT,12205.08,Electricity Board,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-08-29T04:45:01.430392
1457,24,24,DEBIT,10419.62,Airtel,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-04-02T04:45:01.430392
1458,24,24,DEBIT,5669.36,Reliance Fresh,Groceries,Surat,DEVICE_0024,,Groceries transaction,2026-07-23T04:45:01.430392
1459,24,24,DEBIT,8384.44,Jio,Utilities,Surat,DEVICE_0024,,Utilities transaction,2026-05-03T04:45:01.430392
1460,24,24,DEBIT,2626.44,Uber,Transport,Surat,DEVICE_0024,,Transport transaction,2026-04-12T04:45:01.430392
1461,24,24,DEBIT,6626.77,Netflix,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-07-15T04:45:01.430392
1462,24,24,DEBIT,2311.67,BookMyShow,Entertainment,Surat,DEVICE_0024,,Entertainment transaction,2026-09-03T04:45:01.430392
1463,24,24,DEBIT,3181.01,Ola,Transport,Surat,DEVICE_0024,,Transport transaction,2026-09-12T04:45:01.430392
1464,24,24,DEBIT,1282.02,Swiggy,Food,Surat,DEVICE_0024,,Food transaction,2026-07-04T04:45:01.430392
1465,25,25,CREDIT,137119.65,Employer,Salary,Surat,DEVICE_0025,,Monthly salary credit,2026-08-19T04:45:01.430392
1466,25,25,DEBIT,4003.03,BigBasket,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-06-03T04:45:01.430392
1467,25,25,DEBIT,6511.83,BigBasket,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-05-03T04:45:01.430392
1468,25,25,DEBIT,8136.37,Amazon,Shopping,Surat,DEVICE_0025,,Shopping transaction,2026-08-26T04:45:01.430392
1469,25,25,DEBIT,6118.88,Flipkart,Shopping,Surat,DEVICE_0025,,Shopping transaction,2026-04-22T04:45:01.430392
1470,25,25,DEBIT,3948.84,BookMyShow,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-07-04T04:45:01.430392
1471,25,25,DEBIT,6730.27,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-07-25T04:45:01.430392
1472,25,25,DEBIT,10212.62,Reliance Fresh,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-04-18T04:45:01.430392
1473,25,25,DEBIT,3012.02,Amazon,Shopping,Surat,DEVICE_0025,,Shopping transaction,2026-05-31T04:45:01.430392
1474,25,25,DEBIT,1346.58,Netflix,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-08-25T04:45:01.430392
1475,25,25,DEBIT,3368.97,Netflix,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-08-14T04:45:01.430392
1476,25,25,DEBIT,5727.88,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-07-09T04:45:01.430392
1477,25,25,DEBIT,8957.25,Netflix,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-04-18T04:45:01.430392
1478,25,25,DEBIT,7676.15,Uber,Transport,Surat,DEVICE_0025,,Transport transaction,2026-06-08T04:45:01.430392
1479,25,25,DEBIT,5408.49,BookMyShow,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-07-12T04:45:01.430392
1480,25,25,DEBIT,3858.0,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-05-18T04:45:01.430392
1481,25,25,DEBIT,5161.76,Apollo Pharmacy,Healthcare,Surat,DEVICE_0025,,Healthcare transaction,2026-04-15T04:45:01.430392
1482,25,25,DEBIT,494.56,Jio,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-08-14T04:45:01.430392
1483,25,25,DEBIT,927.53,Uber,Transport,Surat,DEVICE_0025,,Transport transaction,2026-04-03T04:45:01.430392
1484,25,25,DEBIT,10907.09,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-03-23T04:45:01.430392
1485,25,25,DEBIT,2676.25,Electricity Board,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-06-24T04:45:01.430392
1486,25,25,DEBIT,10489.74,BigBasket,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-05-03T04:45:01.430392
1487,25,25,DEBIT,304.71,Netflix,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-07-07T04:45:01.430392
1488,25,25,DEBIT,3293.99,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-06-02T04:45:01.430392
1489,25,25,DEBIT,8264.13,Apollo Pharmacy,Healthcare,Surat,DEVICE_0025,,Healthcare transaction,2026-06-17T04:45:01.430392
1490,25,25,DEBIT,6172.28,Flipkart,Shopping,Surat,DEVICE_0025,,Shopping transaction,2026-07-29T04:45:01.430392
1491,25,25,DEBIT,3580.28,Reliance Fresh,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-07-19T04:45:01.430392
1492,25,25,DEBIT,3097.83,BookMyShow,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-03-22T04:45:01.430392
1493,25,25,DEBIT,5574.01,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-07-23T04:45:01.430392
1494,25,25,DEBIT,8120.26,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-07-07T04:45:01.430392
1495,25,25,DEBIT,2668.47,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-07-11T04:45:01.430392
1496,25,25,DEBIT,6862.02,Jio,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-08-04T04:45:01.430392
1497,25,25,DEBIT,1349.0,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-08-23T04:45:01.430392
1498,25,25,DEBIT,10493.34,Apollo Pharmacy,Healthcare,Surat,DEVICE_0025,,Healthcare transaction,2026-05-09T04:45:01.430392
1499,25,25,DEBIT,271.33,BookMyShow,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-04-27T04:45:01.430392
1500,25,25,DEBIT,9332.71,Amazon,Shopping,Surat,DEVICE_0025,,Shopping transaction,2026-06-09T04:45:01.430392
1501,25,25,DEBIT,3596.91,BookMyShow,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-04-18T04:45:01.430392
1502,25,25,DEBIT,3158.76,Jio,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-07-28T04:45:01.430392
1503,25,25,DEBIT,10065.0,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-07-03T04:45:01.430392
1504,25,25,DEBIT,2591.84,BigBasket,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-04-18T04:45:01.430392
1505,25,25,DEBIT,783.15,Swiggy,Food,Surat,DEVICE_0025,,Food transaction,2026-05-27T04:45:01.430392
1506,25,25,DEBIT,10319.68,Reliance Fresh,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-09-04T04:45:01.430392
1507,25,25,DEBIT,3940.15,Netflix,Entertainment,Surat,DEVICE_0025,,Entertainment transaction,2026-03-21T04:45:01.430392
1508,25,25,DEBIT,2082.53,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-08-13T04:45:01.430392
1509,25,25,DEBIT,5780.85,Electricity Board,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-06-24T04:45:01.430392
1510,25,25,DEBIT,290.66,Electricity Board,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-03-24T04:45:01.430392
1511,25,25,DEBIT,4286.28,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-08-18T04:45:01.430392
1512,25,25,DEBIT,4094.3,Ola,Transport,Surat,DEVICE_0025,,Transport transaction,2026-07-08T04:45:01.430392
1513,25,25,DEBIT,6107.79,Swiggy,Food,Surat,DEVICE_0025,,Food transaction,2026-07-14T04:45:01.430392
1514,25,25,DEBIT,5276.19,Uber,Transport,Surat,DEVICE_0025,,Transport transaction,2026-04-09T04:45:01.430392
1515,25,25,DEBIT,4140.85,Ola,Transport,Surat,DEVICE_0025,,Transport transaction,2026-05-08T04:45:01.430392
1516,25,25,DEBIT,2467.34,BigBasket,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-03-17T04:45:01.430392
1517,25,25,DEBIT,4209.62,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-06-02T04:45:01.430392
1518,25,25,DEBIT,5054.16,Uber,Transport,Surat,DEVICE_0025,,Transport transaction,2026-04-19T04:45:01.430392
1519,25,25,DEBIT,10746.35,Swiggy,Food,Surat,DEVICE_0025,,Food transaction,2026-03-21T04:45:01.430392
1520,25,25,DEBIT,8968.48,Zomato,Food,Surat,DEVICE_0025,,Food transaction,2026-07-05T04:45:01.430392
1521,25,25,DEBIT,2739.52,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-05-25T04:45:01.430392
1522,25,25,DEBIT,4301.95,Jio,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-08-06T04:45:01.430392
1523,25,25,DEBIT,10529.61,Airtel,Utilities,Surat,DEVICE_0025,,Utilities transaction,2026-08-05T04:45:01.430392
1524,25,25,DEBIT,8876.7,Reliance Fresh,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-07-29T04:45:01.430392
1525,25,25,DEBIT,5580.45,BigBasket,Groceries,Surat,DEVICE_0025,,Groceries transaction,2026-04-04T04:45:01.430392
1526,26,26,CREDIT,40024.28,Employer,Salary,Surat,DEVICE_0026,,Monthly salary credit,2026-08-27T04:45:01.430392
1527,26,26,DEBIT,2363.08,Netflix,Entertainment,Surat,DEVICE_0026,,Entertainment transaction,2026-05-11T04:45:01.430392
1528,26,26,DEBIT,953.41,Uber,Transport,Surat,DEVICE_0026,,Transport transaction,2026-04-20T04:45:01.430392
1529,26,26,DEBIT,1395.98,Amazon,Shopping,Surat,DEVICE_0026,,Shopping transaction,2026-03-20T04:45:01.430392
1530,26,26,DEBIT,380.23,Swiggy,Food,Surat,DEVICE_0026,,Food transaction,2026-07-09T04:45:01.430392
1531,26,26,DEBIT,2718.54,Reliance Fresh,Groceries,Surat,DEVICE_0026,,Groceries transaction,2026-08-19T04:45:01.430392
1532,26,26,DEBIT,2435.23,Reliance Fresh,Groceries,Surat,DEVICE_0026,,Groceries transaction,2026-07-08T04:45:01.430392
1533,26,26,DEBIT,1281.62,Ola,Transport,Surat,DEVICE_0026,,Transport transaction,2026-04-23T04:45:01.430392
1534,26,26,DEBIT,973.65,Airtel,Utilities,Surat,DEVICE_0026,,Utilities transaction,2026-09-07T04:45:01.430392
1535,26,26,DEBIT,563.95,BigBasket,Groceries,Surat,DEVICE_0026,,Groceries transaction,2026-03-23T04:45:01.430392
1536,26,26,DEBIT,797.26,BookMyShow,Entertainment,Surat,DEVICE_0026,,Entertainment transaction,2026-04-18T04:45:01.430392
1537,26,26,DEBIT,2148.65,Apollo Pharmacy,Healthcare,Surat,DEVICE_0026,,Healthcare transaction,2026-07-30T04:45:01.430392
1538,26,26,DEBIT,1054.38,Airtel,Utilities,Surat,DEVICE_0026,,Utilities transaction,2026-06-21T04:45:01.430392
1539,26,26,DEBIT,1732.33,Apollo Pharmacy,Healthcare,Surat,DEVICE_0026,,Healthcare transaction,2026-05-21T04:45:01.430392
1540,26,26,DEBIT,1343.95,Flipkart,Shopping,Surat,DEVICE_0026,,Shopping transaction,2026-07-01T04:45:01.430392
1541,26,26,DEBIT,2096.36,Reliance Fresh,Groceries,Surat,DEVICE_0026,,Groceries transaction,2026-08-06T04:45:01.430392
1542,26,26,DEBIT,703.05,Jio,Utilities,Surat,DEVICE_0026,,Utilities transaction,2026-06-18T04:45:01.430392
1543,26,26,DEBIT,2095.05,BigBasket,Groceries,Surat,DEVICE_0026,,Groceries transaction,2026-04-19T04:45:01.430392
1544,26,26,DEBIT,2748.35,BigBasket,Groceries,Surat,DEVICE_0026,,Groceries transaction,2026-08-25T04:45:01.430392
1545,26,26,DEBIT,686.31,Flipkart,Shopping,Surat,DEVICE_0026,,Shopping transaction,2026-07-16T04:45:01.430392
1546,26,26,DEBIT,1151.25,Ola,Transport,Surat,DEVICE_0026,,Transport transaction,2026-06-30T04:45:01.430392
